ListingKey,Term,BorrowerRate,ProsperRating (Alpha),IsBorrowerHomeowner,CreditScore
80843552886131433CCC32C,36,0.3177,HR,True,749
FD0D3568554969740993389,36,0.2786,E,False,729
FD103604294700958F4EE95,60,0.1635,C,True,649
CC083591104149451C0FFD6,60,0.1249,A,False,749
CC3C3573006697817EB443F,36,0.0849,AA,True,769
CC3C3594214148637C2F718,60,0.1485,B,True,729
CC4435748138162006CD71C,60,0.2862,E,True,629
E129360149364128192E620,60,0.15,B,False,709
E14935855036753170619FA,36,0.1734,C,True,749
E1553603844914586B6DB55,36,0.184,C,False,689
E1733503393524948DCF877,36,0.214,C,True,789
4BCC358686357054006D0D2,36,0.1899,C,False,649
4BDE3602019032811C106D8,36,0.1274,B,True,709
4BEB35808316475393C75D1,36,0.1089,A,False,729
4BEF3579617828094AFFB20,60,0.2506,D,False,749
4BF13555505722120E94D10,60,0.3258,E,False,609
4BF335821996731245C7690,36,0.2859,E,False,669
CC8B3575468075209A80787,36,0.1979,C,False,709
CC8D36006095650067C4FEF,60,0.1585,C,False,669
CC9235182396300516B70A7,36,0.3099,E,True,649
CC9A3564912649478D6B130,36,0.2932,E,False,649
CC9C3596887780089553CE6,36,0.184,C,False,669
CC9D35559865805031E9071,36,0.2909,E,True,669
CCA535881492107270AFB91,36,0.0699,AA,False,829
CCB13510745974708F17D66,60,0.2899,D,True,689
F89835131326537282DC396,36,0.2171,C,True,709
F89D35154916512138D7477,36,0.3199,HR,False,749
DCF835739283079024EA1DF,36,0.2199,D,False,669
DCFA3596964974382DBE2ED,36,0.1355,B,False,689
DD063582593631945E1D3AA,60,0.3032,E,False,729
DD0F35838695512049820BC,36,0.1734,C,True,689
DD19359335907332660705E,60,0.2379,D,False,709
553E3592129744972CE660C,60,0.2015,C,False,769
554035968199293681F3CED,36,0.1189,A,True,729
554E35655400377823952EF,60,0.2692,D,True,729
556F3530819057902FBE05F,36,0.1764,B,True,709
557536005206422618AD35B,36,0.208,D,True,669
55803596849046879C8C075,36,0.1355,B,False,689
1D603601197549485B03663,60,0.2474,E,True,669
1D61355555900312963D41E,60,0.2181,C,True,689
1D6235664292110626E807E,36,0.1299,A,True,769
1D6935480377798350E0D4E,36,0.1902,C,True,669
1D6B3595624203112EEDB1F,60,0.1585,C,True,709
1D71359861843618375F97A,36,0.1355,B,False,669
1D853548123837775989407,36,0.2148,C,False,669
5DE33557117488716CF8F8A,36,0.3177,HR,True,689
5DE8353520925345504031C,36,0.1621,B,True,649
56C93525811670054C9BF07,60,0.2699,D,False,709
56D43527542930763C4CE73,36,0.3125,HR,False,609
702635693762879798A909A,60,0.1219,A,True,769
703436030613742428C7D8D,36,0.1159,A,False,689
9A1E355649831588837CC21,60,0.3057,E,True,649
9A1E35902620338345A5337,36,0.2849,E,False,669
9A213523546854237BA9C7A,36,0.3199,E,True,749
9A3B3597658222984322521,60,0.1535,B,True,689
9A3F3464389307372E75107,36,0.102,A,True,789
9A3F35832817340926D1B34,36,0.1249,A,True,789
9A513561124809613B4EFA9,36,0.1414,B,False,629
476E36025981416547EF7CE,36,0.1274,B,True,729
477A359635667423725256E,60,0.1905,C,True,669
477E35994246484879CFE04,36,0.285,E,False,649
478B352148116604037EE5D,36,0.1899,C,False,749
47A6360203467896763857B,36,0.1099,A,False,709
A28A3574589379454D19568,36,0.2419,D,True,769
A28A35982791985183AA9EF,36,0.099,A,True,689
A29C353016134236541B272,60,0.2605,C,True,689
A29D3562963516600FCC904,60,0.2827,D,False,669
A2A13467695469671805B43,36,0.1025,A,True,789
C53C34620294207229B5B68,36,0.1495,B,True,749
C53E3583854294677851EB5,36,0.1153,A,False,769
808A3564592314143B7214C,36,0.1599,B,False,729
809B3591983587973563A20,36,0.1655,C,False,689
80A435984182802644927EF,36,0.0879,A,True,709
80A635849902512838537EF,60,0.0869,AA,True,809
80AB35999158584963C9C8D,36,0.201,D,False,709
80AB36046578015674C22A3,36,0.1855,C,False,649
6B2E3602607551755CCDFF1,60,0.1485,B,True,729
E1773595491584212B9CEA4,36,0.1189,A,True,669
E17B3543747644784DAD9B9,36,0.2049,C,False,649
E17D3554719559290ACD112,36,0.3177,HR,False,709
E18334784860108788926B2,36,0.092,A,True,709
C3C0356288603048926DC3E,60,0.2489,D,False,729
C3C23596579223573A11613,36,0.15,B,True,709
C3C5352803621044720BAD8,36,0.2574,D,False,649
C3C53571302944220E72562,36,0.0666,AA,True,849
4BF63597459069236B730CC,60,0.194,C,False,709
4C0F3541896296131E72FCE,36,0.3177,HR,True,709
4C0F354683918484854CBEB,60,0.1551,A,True,829
4C0F3599397427772B1DAD3,60,0.1655,C,True,729
4C193476543045988D769E9,36,0.066,AA,True,789
4C1F360271373691302A3DB,36,0.0809,AA,True,729
4C2735996253742281B0657,36,0.285,E,True,669
CCBA3561828414681750C47,60,0.1101,AA,True,809
CCC23554454048842BEAC4A,60,0.2684,D,True,709
CCC83561370607098100A10,60,0.2624,D,False,729
CCC935849474277245AD2B7,36,0.0759,AA,False,769
CCCB3591685173385FC3C9B,36,0.2225,D,True,709
FBB03529860702945F8E8D5,36,0.111,A,False,749
FBB03603222365283E7024E,36,0.1585,C,False,669
5586355286763261156D147,60,0.2489,C,False,769
558A35526253138454C0DC7,60,0.183,B,True,709
559535993230988506276B6,60,0.208,D,False,669
559C3537839097885FEB60C,60,0.2997,D,False,709
55A735902830830093FC598,36,0.099,A,True,709
55B135187891471382CF5A5,60,0.1199,AA,True,809
55C03573556894843B244CA,60,0.2059,C,False,669
1D893464124030311F34B05,36,0.35,E,True,629
1DA735997142601170CBD49,36,0.1355,B,False,689
1D0934848780893665F6DA5,36,0.092,A,False,749
703735296931874362737F0,36,0.2599,D,True,769
704035010056437502394EF,36,0.295,D,False,649
70403571841017871ED57B2,36,0.2419,D,True,709
7041357555989343972E55B,60,0.2916,E,True,669
7049358970819981790A9BB,60,0.2469,D,False,689
9A5E3604986143594DEF517,36,0.1635,C,False,689
9A753508566708883F5CF9F,36,0.3199,E,False,629
9A7F3555823735939728CC3,36,0.2324,D,False,689
9A8536006454106096F9A35,36,0.1099,A,False,689
47A93539845105478937F82,36,0.0899,A,False,649
47B03500818077460AFED6C,36,0.0935,A,True,749
47BF35789947428749EC373,36,0.1203,A,False,729
47C83479155113962A5AA3F,36,0.35,HR,False,609
4E5D35557889929580A53CA,60,0.2804,D,True,669
C5463567793792001341698,36,0.2566,D,True,689
C54C35470210706423E5055,36,0.2287,D,False,649
C54F3556755862174CEB070,60,0.3057,E,True,709
C550358959343040978DDB7,60,0.2469,D,False,649
C56835982240166276B58A6,36,0.0659,AA,True,749
E7AB3544621141713D78CF2,36,0.3177,HR,True,749
C3C536042634014710F84B1,60,0.1119,A,True,729
C3E035199103858964F8497,36,0.3199,E,True,749
C3E13536575575612AB671F,36,0.1449,B,False,689
DB3935836810500616F87C1,60,0.1519,B,False,709
DB3C3582413705125ECB6FF,36,0.1679,B,True,709
DB3D3578324450216360B7C,60,0.1579,B,False,709
DB4F3545693122855ABD0E5,36,0.1768,B,True,729
DB4F3550556491203F323E8,36,0.1626,B,False,729
6B3936016044049459436D6,36,0.1239,A,False,669
6B4435895098362661F2474,36,0.099,A,False,709
6B4C35895282696356B41DC,36,0.105,A,True,729
6B523559363227887B384F2,60,0.3304,E,True,729
6B6835991167863475C2C4E,36,0.1355,B,False,669
6B6A35927844278323CF12E,60,0.2085,D,True,649
4C2F3602618081401333FA0,36,0.0769,AA,True,729
4C3B35489779092156DF8C7,36,0.1768,B,False,769
4C3F3563436601170CBD0D5,36,0.2019,C,True,649
4C413601747784270191872,36,0.0879,A,False,749
4C483556244137584D8142B,60,0.1208,AA,True,749
4C653597233232403B1A5F6,36,0.194,C,False,649
CCDD3531299788417EE8DF9,36,0.2561,D,False,689
CCF13541229781521F4525F,36,0.3177,HR,True,689
CD08350905928338581F3C9,36,0.2399,D,True,669
D26D3532834615261D9147C,36,0.3177,HR,True,669
55DD354338966436956C68E,36,0.0999,A,False,769
55E63601264153435796FF9,36,0.0879,A,True,769
55E83509043508112D2B98E,36,0.2599,D,False,649
55FA3599010446698A06A46,36,0.1239,A,True,669
1D0C360202163789282175D,36,0.1585,C,True,689
1D0D3591353889496D0C2F8,36,0.3134,HR,True,649
1D0E3594043700444A30D08,36,0.176,C,True,729
1D12350839512566268D3B0,12,0.082,A,True,809
1D133600309498566A4DF9A,36,0.2924,HR,False,689
1D153552125892693496937,36,0.3177,HR,False,669
1D2D35618695513361A7022,60,0.2081,C,True,709
1D3235733142415765457F8,60,0.2862,E,False,729
1DE23599420696620252107,36,0.1465,B,False,669
61903603406511490256752,36,0.215,D,False,709
619C3581119268559DA6616,36,0.0699,AA,True,809
619C35957038702188979B2,60,0.1314,B,True,789
6B6834867685837511A4252,36,0.2625,D,False,689
6B703593884856131C3F7FB,36,0.1099,A,True,689
6B81348071789069158D622,36,0.15,AA,True,749
9A873603701739121F5C39A,60,0.1725,C,False,729
9A983596435445421A76B6A,60,0.2235,D,False,709
9A9A35847248711081CDB2E,36,0.2019,C,False,729
9AA235349469676229D30BA,12,0.0609,A,True,689
DBF734877032421763FD5DA,36,0.092,A,True,729
DBF7349624894092491B2E6,36,0.1515,B,False,769
DC073560591830626433E81,36,0.2199,D,True,749
DC0C35561126668811D04FC,36,0.3177,HR,False,689
4E7A3591798711696A27C41,36,0.155,B,True,689
4E7A3602364711252FFA356,36,0.0809,AA,True,709
4E8035435702157509B274A,36,0.1449,B,False,709
4E833586248316177583E32,36,0.2124,C,False,669
4E913580952298337EC2706,36,0.2159,C,True,669
4E9435866926399320FD0C2,36,0.2566,D,False,729
4E9735283909799490E76F5,36,0.2205,C,True,769
DB653600380899586DC27EA,36,0.197,C,False,669
CC4E3493958433941247F66,36,0.275,D,False,689
CC503511080008326C77232,36,0.1399,B,False,789
CC5E3589422848963E1102F,36,0.2849,E,False,649
E7B2360265311906751F518,36,0.098,A,True,709
E7C2349192907338358B942,36,0.0785,AA,True,829
E7ED3553102706849781DF3,36,0.2909,E,True,689
E7F835890989770890F2DB3,60,0.198,C,True,689
E8023594189179231C1939E,60,0.166,C,True,669
E826359326792107441E9AB,36,0.0766,AA,False,809
95C73514662596224F76E03,36,0.1499,B,True,749
6B6E3599088967548F53438,60,0.1355,B,True,729
6B83360400592690444948C,36,0.179,C,True,649
6B873529620175852BA4CBD,36,0.2599,D,False,669
6B8C348369032517167C7D4,36,0.2255,C,True,769
6BA23581107144476DE8D9E,60,0.1049,A,True,789
6BAD36000420960128CD607,60,0.1099,A,False,729
4C663496082874516DD1E7A,36,0.2365,C,False,809
4C6E3576499651852EFCA40,36,0.2346,D,True,729
4C853567528781505C5353E,60,0.2226,C,True,709
4C87360335399582759A65B,36,0.1089,A,True,729
4C883545991002208C015CB,60,0.2085,B,True,689
4C8E34856570267226BAC9F,36,0.2268,C,False,729
D2753580215038522664AC9,60,0.2579,D,True,689
D2853589373831620235F88,36,0.0766,AA,True,769
D288359421413027257CD81,60,0.1725,C,True,689
D28F3600327927281B86EC5,36,0.1039,A,False,729
D29535407768943962795A8,36,0.3177,HR,False,689
7C413583774797440F21A9B,36,0.2272,D,False,649
560F3517078694767EA5E77,36,0.3199,HR,False,669
5614355854480813302511B,36,0.1774,C,False,689
561635318629363612E0BD0,12,0.2499,D,True,729
56203579611957129C33E05,60,0.2284,C,True,689
1DE83581860299004F4E278,36,0.2199,D,False,729
1DFF3582497580347B4D6A8,36,0.1979,C,False,649
1E043528882028749905D1A,36,0.139,A,False,749
1E0E35878580223846C2CC3,36,0.1679,B,False,709
1E1235893804139354AC429,60,0.1585,B,True,709
1E153546760391994B0B648,36,0.3177,HR,True,669
1AB13490234415994524275,36,0.102,A,True,769
6B973599135850370790177,36,0.1725,C,True,689
6B9B3583278283390DBB782,36,0.2932,E,True,709
6B9B3584355573603AFB034,36,0.0974,A,True,749
6BA93586772911110D3DE10,60,0.2969,E,True,649
6BAB35170426228603D281F,36,0.3199,E,True,649
6F053539257693604A1ADAC,36,0.3177,HR,False,669
DC0C3602219600550A1DFC4,36,0.1039,A,True,689
DC0F3594679728835E49ECC,60,0.1099,A,True,789
DC103601943651044CC29D5,36,0.1355,B,True,689
DC1835982971183610DDA94,60,0.1139,A,True,749
DC193550680530682011469,60,0.2085,B,True,649
EC833585596625664FC90E0,36,0.2786,E,True,749
EC8F3549228819991BA2D98,36,0.2499,D,False,709
EC9035626976705720B8D23,60,0.3232,E,False,669
4E993580290958057E16193,36,0.2932,E,True,729
4EA13596926522776483F9D,60,0.1585,C,False,669
4EA63480054182307804B65,36,0.2725,D,True,729
4EB235939353836962357A3,36,0.166,C,True,649
4EC2360186132089896DEC8,60,0.1585,C,True,729
4EC43572966238652CCDF9B,36,0.1299,A,False,749
4EC43599210051758A39D5E,36,0.145,B,False,789
CC7034909228591255D2387,36,0.1515,B,False,729
CC74359709984454314B0A0,60,0.1685,C,True,729
CC753580846809952DCD294,60,0.1519,B,False,729
CC763599145639716645320,36,0.093,A,True,709
FD253525877067247C8097C,36,0.3099,E,True,629
FD2635620574250282A837E,60,0.2024,B,True,709
FD3135455889437016F9F14,36,0.3177,HR,False,709
FD3135519541641858A8D9B,60,0.3304,E,False,669
95D3354887348906405133B,60,0.2489,C,False,749
95D33575803781703B03798,36,0.1559,B,True,749
95E135973330313479EE9D5,36,0.0716,AA,False,829
95F63522777213349314D73,36,0.2699,D,False,649
96023577342423972411828,60,0.1519,B,False,729
960A3559383880665A9E2B4,36,0.3177,HR,True,709
961435555974220411508A9,36,0.0974,A,True,709
A1A535398559928067EDF9C,36,0.2049,C,False,729
A1A835253729573732204D5,36,0.1029,A,True,709
A1AE3574387970077436940,36,0.2199,D,False,689
A1B33487652424166DC655C,36,0.199,C,True,689
A1BB3601197097390FFB41F,60,0.1465,B,True,769
A1C53599787103275A18710,36,0.0809,AA,False,729
A1CE3532107152449798244,36,0.2599,D,False,729
4C973589546151376F460DF,36,0.2629,E,False,649
4CB43557554406660DCBECC,60,0.2632,D,True,649
4CBA3597265601519A98CC5,36,0.1905,C,True,709
4CBD3574863487924DB9EBF,60,0.1419,B,True,749
4CD73602438429231E01AC1,36,0.1765,C,False,689
56363601493797452313B22,60,0.1585,C,False,709
563F355442347055754977D,36,0.2099,C,False,729
5644355900867156264FA90,36,0.3177,HR,False,689
56443590339912880B1183E,36,0.2469,D,False,729
564A3588896853149D6E03E,60,0.2045,C,False,709
564E3589856443585B9DBC2,60,0.1349,B,True,729
564F356163240569905E35E,60,0.2489,D,False,749
565035572876982393E86FE,36,0.2909,E,True,669
5653354520819539074B5AF,36,0.2999,E,True,629
EC973573838525198866252,60,0.1769,B,True,709
ECA035949214031850322C1,60,0.2045,C,True,709
ECA7358727310495411E46C,36,0.2272,D,True,669
ECB6358410103075056FF71,36,0.2272,D,False,729
9AA23589949424577250C79,36,0.1299,A,True,689
9AA934984852141581DA0C3,36,0.35,HR,False,609
9AAC35779555804894DE14B,60,0.2209,C,False,709
9AAE359405951043816A5D7,36,0.176,C,False,709
7C43360136399068004EEE5,36,0.1039,A,True,749
7C4E3599219831249275156,60,0.208,D,True,709
7C893602989873414BC13D6,36,0.1239,A,True,749
7C8D35971266626593B3FB7,36,0.3059,HR,False,649
1AB8356641733229789A45F,60,0.2081,C,False,689
1AB9360066704141543566D,36,0.1039,A,True,709
1ABD3576882970741FDC6D4,60,0.1219,A,True,849
1AC835432092404866F1E06,60,0.3304,E,False,609
1AC935503803130130E0CDD,36,0.2287,D,True,669
1ACB3569151702990EDE0FE,60,0.2624,D,False,769
1ACE3575742246671108ABC,60,0.2139,C,False,689
6F0535571740691088E9711,60,0.2218,C,False,669
6F0B3600708300453605DF9,60,0.14,B,True,709
6F1935619379910939FD99C,36,0.0724,AA,True,809
6F2A3588897291886C328C4,36,0.2932,E,True,709
6F393604053084618DB90AE,36,0.28,E,True,669
6AE53529767873976D2E21C,36,0.316,E,True,649
6AEC35973412368578DC67F,60,0.1875,C,True,709
6AF63562082513611BF9295,36,0.3177,HR,False,689
4ECC3556264824674F09DED,36,0.2909,E,False,609
4ED33580614836250EA7897,60,0.1334,A,True,709
4ED93589093924710A1ADBD,60,0.1695,C,True,689
4EE23548811172923D8C89D,36,0.3177,HR,True,689
4EE43590257043396B65AB1,36,0.18,C,True,669
4EF03526346964963AB32B3,36,0.2699,D,False,729
4EF235907698833984E8541,36,0.1485,B,False,669
FD3635947586984117928C6,60,0.2549,E,True,689
FD3835539807382803A7BEB,36,0.0974,A,True,729
FD4535266402714632C40CE,12,0.2669,E,False,689
FD5235771813662841B7954,36,0.0799,AA,True,769
FD54356455381928535E748,36,0.2932,E,False,609
E18D3539405117266473327,36,0.1449,B,True,709
E192354891939499061FD49,36,0.2148,C,False,689
E192356090491851876551E,60,0.2118,C,True,669
96153484767173810BE18E6,36,0.065,AA,True,849
96253575845225001B18F39,36,0.1899,C,True,709
96273534627059541831A9B,12,0.19,D,False,669
962C3597951064416618398,36,0.1465,B,False,669
9630357919200680903982B,60,0.1049,A,True,749
DF223599554973329AD9245,36,0.0769,AA,False,789
8E5F3502951161435B7B92A,36,0.322,E,True,669
8E693494580612379060DB3,36,0.1995,D,True,749
8E6F351031638036422391F,36,0.2599,D,True,729
8E7835313121861999045C8,12,0.2669,E,False,709
8E7A3598864872258F8D303,60,0.099,A,True,749
8E7F353971072124815DCE6,36,0.3177,HR,True,669
8E8735751728786700CA975,36,0.2272,D,False,689
8EA035998563864730713D5,36,0.2394,D,True,649
4CF835889309281571586EE,36,0.2085,D,True,709
4CF9359700250377180ECF1,36,0.1189,A,False,669
4D0C3535692899838DDC331,36,0.0625,AA,True,829
4D16358506074250389614B,36,0.2346,D,False,649
4D183542933977370067568,36,0.3177,HR,True,689
4D1E353554813886768098A,36,0.1621,B,True,749
56553461467850250F3477A,36,0.201,C,False,689
56653570455752520CABD00,36,0.1249,A,True,749
566F3562966153826ABF3BB,60,0.3165,E,False,669
567736013830691556C24B5,60,0.1585,C,False,709
568435148892971412C7781,36,0.1699,C,False,669
569535955379593518ADAF0,36,0.1535,B,True,669
9AE13566017248324C2341C,36,0.3177,HR,False,609
9AEC34813657824225EA67E,36,0.092,A,True,789
BAA53588267615631460F65,60,0.195,C,True,689
BAA73563010634349E646F6,60,0.1752,B,True,709
BAAB3581521278603B1F02D,36,0.1979,C,True,709
7C943586663443738555B7C,36,0.1639,B,False,709
7C9F357444739685731C36C,36,0.0799,AA,True,769
7CA0360177026193683A1C1,36,0.1655,C,False,669
7CAF360415857808854B6D2,60,0.1159,A,True,729
D3413592319003151DF5BF3,36,0.2699,E,False,649
D34535830173928119C1B36,60,0.1099,A,True,749
D34E353148778934268B399,36,0.2205,C,True,689
1DAB3462065889162E3C34B,36,0.103,A,True,789
1DB9354049962700941C18F,60,0.1845,B,True,669
1DD6354973101733593C28C,36,0.2148,C,False,669
1DDE3495576379153B66D7A,36,0.34,HR,False,669
1DE235969430616621DD198,36,0.1039,A,True,689
1DEE35356443622103EE5E4,36,0.0974,A,False,689
1E0D3576292827921E1A132,36,0.3134,HR,False,669
1E1A3579528372804296808,36,0.1734,C,False,689
4EF53525385910577AFFEFE,36,0.1074,A,False,749
4EF6359626864355022A988,36,0.1189,A,True,709
4F0735786878042816CEE0E,36,0.1639,B,False,689
4F2036038442133095428B8,60,0.145,B,True,669
4F2D3555996779131A4F0B3,36,0.2909,E,False,609
4F373545126110003DE96EA,36,0.3177,HR,False,689
6AF73542183087786A3AC22,36,0.1449,B,True,689
6AFD360212700286660AB67,36,0.1905,C,True,669
6B03354625583693990E249,36,0.3177,HR,True,689
6B0435059210076361A234F,60,0.0899,AA,True,789
6B1435730526710211DA705,60,0.2259,C,True,709
78C6354043310786317B8FE,36,0.3177,HR,False,709
78CD3596196418128BC769B,60,0.1465,B,True,709
E194359668504829107AE62,36,0.1314,B,True,729
E19C3522272379829F0DD21,36,0.139,A,True,829
E1B035200477282178EE962,36,0.3199,E,True,689
E1B03520864736081D79B6B,36,0.2399,D,True,669
DF2F3585420479251A17CF3,60,0.2359,D,False,669
DF3935421850920535C2C5B,60,0.287,D,False,749
DF3C35638111391618EBB5E,60,0.2118,C,False,689
DF3F35718286983116E7272,60,0.1984,C,False,709
DF4034966986031964378FD,36,0.35,HR,False,629
DF423584709001687F70F06,36,0.2346,D,False,709
DF4735265141381806C11CF,36,0.139,A,True,789
8EB235588218542871B4B6B,36,0.2346,D,True,669
8ECE3497659658749A8B002,36,0.275,D,True,729
8ED035794764030389C79E7,36,0.3134,HR,False,769
8EEC3585027757011E4B340,60,0.2179,C,True,789
8EED3591568181504C2A9D7,60,0.176,C,False,669
8EF135840037935411734E3,36,0.1734,C,False,689
4D2C3542021430576C29BFD,36,0.3177,HR,True,669
4D353550344237136D5F2E4,60,0.2489,C,False,669
4D393586126233703960323,60,0.1819,B,True,829
4D433595756947489198072,36,0.14,B,False,669
4D6635999943630670C6F7B,36,0.1274,B,True,669
569636003050478073C175C,60,0.162,C,False,689
56A23600875021972EBC0D6,36,0.1314,B,False,689
56A43469744441403F2C206,36,0.105,AA,True,809
56A7353919656711462B13F,36,0.1449,B,False,609
56B63535305929821E803D9,36,0.3127,HR,False,669
56D73466586254554533154,36,0.345,E,False,609
BAB23596696833042FB8549,60,0.2235,D,False,649
BAB83595250296024863F8A,36,0.176,C,False,669
BABC3489695811123E03579,36,0.32,HR,False,689
BABD3601658423980C27BA0,60,0.201,D,True,689
FFBA3560004452964F6CC91,60,0.2759,D,True,669
FFC03586736054167228D7F,60,0.2024,C,False,669
FFC835261714716594D205A,36,0.3199,E,True,689
D35C3534201031663DFC4AA,60,0.1644,A,False,729
D3873599702840906EC139E,36,0.14,B,False,709
D38D3591884807131D0CED0,36,0.1249,A,True,749
D39F3553315221831B2BDC0,36,0.1679,B,False,689
D3A034688416521737AC33F,36,0.2,C,True,689
D3AF3486208368520D8BB4B,36,0.2625,D,False,649
1C7A359051289041516A9E7,36,0.187,C,False,669
1C7F3602959901449BCE820,36,0.1189,A,True,729
1C803487559411115AF1647,36,0.2725,D,True,709
1C8335185788236281C6609,36,0.3199,HR,True,689
1C87358854973632713638C,60,0.2699,E,False,749
1C8A3597440840743D3157D,36,0.285,E,False,649
1C96359011466352950F8C8,36,0.2045,C,False,709
1C9735923353768217DC24D,60,0.1915,C,True,669
4F753588276457553155079,60,0.0999,A,True,749
4F773590418958739D8292A,36,0.152,B,True,709
4F873534208288946622731,36,0.3177,HR,False,689
4F8D35437809015663DDB10,36,0.2452,D,True,689
4F9235488400292057C3DED,36,0.2148,C,False,789
4F993553660987161CC0F79,36,0.2099,C,False,729
C3F535754579329230C2E27,36,0.1153,A,True,729
C3FB353350654277126020C,36,0.1559,B,False,729
C3FB3572270033582C0F4F2,60,0.2916,E,False,689
C40C3600522989374F9A301,36,0.162,C,False,649
C40E35105535384002259E6,36,0.2199,D,False,649
DB723480608996214B40FC0,36,0.1394,A,True,769
EDDB3541091009404DC6AC9,36,0.0899,A,True,809
EDF035458131244004D93E8,60,0.2489,C,True,749
EDF13526100472607E81705,36,0.3199,E,True,689
EDF435969234353111A78EE,60,0.1435,B,False,669
EDFB3543604572334A0AD2D,36,0.2148,C,False,729
EE303498746573643E64E3C,12,0.134,B,False,689
78D335315299721941C1D8B,36,0.2599,D,False,749
78D73563089644826D3B964,60,0.2333,C,True,649
78E5354790190760989626F,36,0.0964,A,True,709
78F13579485429010E4E245,36,0.1679,B,False,669
4E173543640148926C70423,36,0.2452,D,True,749
8EF23540964587644393A95,60,0.2468,C,True,769
8EF73525934139157AF9455,36,0.1799,B,False,669
8EFD3591377874358FC573C,36,0.1159,A,True,769
8F043535409132711794E6D,36,0.1559,B,False,669
8F2E34922552540604C57C3,36,0.2575,D,True,609
8F2E3600730357528253BE2,36,0.14,B,True,649
8F3035963782363683B39E5,36,0.099,A,False,749
4D6F3534212102329102CA9,36,0.2561,D,False,689
4D703584479596859DFE7C8,60,0.1819,B,True,709
4D953584983292283D302A1,36,0.2419,D,False,669
4D9F359386706736037DB98,60,0.1695,C,False,729
3AB3357956256994265BD40,60,0.1519,B,True,789
3AB535957687439707C4933,60,0.1535,B,True,689
3ACA35852713143479E8E82,60,0.1579,B,True,809
3ACC34859242869951AC2B9,36,0.2638,D,True,669
56DE3576048373131C83F22,36,0.1979,C,True,669
56E2354324072848530E288,36,0.0999,A,True,769
56F63586329348997D8E426,60,0.2155,D,True,669
56FA35592023789038879DD,36,0.2492,D,False,689
4DA03462555852324B67BA4,36,0.274,D,True,669
4DA23474283581109D209D1,36,0.26,D,True,709
4DA63517087180398772236,36,0.1599,B,True,749
D3B03565781389352101B1E,36,0.3177,HR,True,709
D3B33553164445076D2452A,60,0.2085,B,False,749
CFBD360057781497857C37E,36,0.1099,A,False,709
CFC4359080669656577A247,36,0.1349,B,False,649
CFC83586792300231C9EBA7,60,0.1699,B,True,709
FFCD3525154592642281FAF,36,0.2699,D,True,729
FFD83588537247206E2CC8D,60,0.187,C,True,689
FFE935096740397618B0B2D,36,0.1099,B,True,749
9AF335612438830279850E2,60,0.2827,D,False,669
9AF53506724259472C9A616,36,0.2699,D,False,689
9AFA3553414650914755C05,60,0.2039,B,False,769
1CA53597949924424A0EE5A,36,0.1905,C,False,689
1CA7358925636946096D80D,36,0.2769,E,False,709
1CA8346938850351883E634,36,0.1298,A,True,769
1CA8355906949059308FC92,36,0.3177,HR,False,729
1CAA36017847225905D6EF1,36,0.1239,A,False,689
1CC53581543569233CD0CCA,36,0.1359,B,False,689
1CC535915394660669941D0,60,0.166,C,True,709
DB9835791697128980C2F4A,36,0.1414,B,False,749
DBA03592258175769477DFE,60,0.231,D,False,689
DBA7358919902224288B4C9,36,0.2699,E,False,649
DBA936007836714790D1B74,36,0.0769,AA,True,769
DBAC3486807684433ADD951,36,0.35,HR,False,669
CC7D3459368221455207024,36,0.0795,AA,True,809
4FA63590762677789D332DF,36,0.2925,E,True,649
4FCD35574162262456313F7,36,0.3177,HR,True,709
4FCE349208215585209597A,36,0.2365,C,True,829
4FD53595198704818EDBB2C,36,0.2624,E,False,669
4FE03591888195844E3FD2C,36,0.2629,E,False,669
C57C3578563976568165706,60,0.1219,A,True,749
C57D3488556584293A88752,36,0.35,HR,False,669
C580359049324414747032E,60,0.166,C,False,689
C58235208233478899F1402,36,0.3199,HR,True,669
C5903484369491913D658FB,36,0.2725,D,True,669
C5963594923692534B9EFB2,36,0.1299,A,False,689
C59735494418174992034B8,60,0.222,C,True,709
C59B35493562087930668A7,36,0.0964,A,True,789
8F4B34635094217229627D6,36,0.35,HR,False,709
8F5D3595706195448F8ABEF,36,0.15,B,False,709
8F613598965640003BC807D,36,0.285,E,False,649
8F6334634384748790DA827,36,0.23,D,True,649
8F68347551377764367EB6C,36,0.092,A,True,729
8F6A35920718935962CAE92,36,0.1159,A,True,729
8F6A36009027419786FF621,36,0.0659,AA,True,729
8F6C3565153200607202673,60,0.2624,D,False,689
A8D83493852574011B1A376,36,0.25,D,False,689
A8DD35994516242152C9A36,60,0.1795,C,False,689
A8E33588428030577CECD48,36,0.1559,B,True,809
A8E93552392958827526B49,60,0.2498,C,False,769
A8EA35343211061721B76D4,36,0.2511,D,False,649
A8EB35872335428939BB434,60,0.2284,C,True,709
A9013589373530776435EC1,36,0.2155,D,True,709
4E183528768933001869028,36,0.111,A,False,689
4E183591043177981E8C895,36,0.3134,HR,False,649
4E203556106711500B4DDB3,60,0.1427,A,True,749
4E2236005634878139003FA,36,0.2304,D,True,669
4E243513517632586581CE3,12,0.2669,E,False,669
4E2D3549425570835278328,60,0.261,D,True,669
4E3036004820300612D30E4,60,0.1274,B,True,689
60E034996338784234B72EE,36,0.295,D,False,729
3ACC351263311715523BCC3,36,0.2199,D,True,689
